package_id,package,pip_name,import_name,category,confidence,priority,version_seen,source_context,use,install_notes,windows_risk,rag_status,doc_file,doc_batch,source_urls,doc_quality
PIP-0120,albumentations,albumentations,albumentations,training_augmentation,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Fast image augmentation library for CV/training pipelines.,Fast image augmentation library for CV/training pipelines.,Training/data-prep dependency; keep away from basic ComfyUI unless required.,medium,documented_v0_9,packages/albumentations.md,v0.9-custom-node-training-web-deps,https://albumentations.ai/docs/1-introduction/installation/ | https://pypi.org/project/albumentations/,full_card
PIP-0121,supervision,supervision,supervision,computer_vision_utils,source_reviewed,medium,not pinned,"v0.9 custom-node/training/web package expansion: Reusable CV toolkit for detection, annotation, video utilities, and datasets.","Reusable CV toolkit for detection, annotation, video utilities, and datasets.",Can replace custom glue code around YOLO/GroundingDINO/SAM outputs.,medium,documented_v0_9,packages/supervision.md,v0.9-custom-node-training-web-deps,https://supervision.roboflow.com/ | https://github.com/roboflow/supervision,full_card
PIP-0122,pycocotools,pycocotools,pycocotools,dataset_eval_annotations,source_reviewed,medium,not pinned,"v0.9 custom-node/training/web package expansion: COCO dataset API, masks, and evaluation tooling.","COCO dataset API, masks, and evaluation tooling.",Shows up in detection/segmentation repos; verify mask format expectations.,medium,documented_v0_9,packages/pycocotools.md,v0.9-custom-node-training-web-deps,https://pypi.org/project/pycocotools/ | https://github.com/ppwwyyxx/cocoapi,full_card
PIP-0123,groundingdino-py,groundingdino-py,groundingdino,detection_segmentation,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: PyPI package-name variant for GroundingDINO imports.,PyPI package-name variant for GroundingDINO imports.,Disambiguate pip name vs import path; not guaranteed to match every repo/node layout.,very_high,documented_v0_9,packages/groundingdino-py.md,v0.9-custom-node-training-web-deps,https://pypi.org/project/groundingdino-py/ | https://huggingface.co/docs/transformers/en/model_doc/grounding-dino,full_card
PIP-0124,open-clip-torch,open-clip-torch,open_clip,vision_language_model,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: OpenCLIP package for CLIP-like vision-language models.,OpenCLIP package for CLIP-like vision-language models.,Imports as open_clip; depends on torch/torchvision/model cache.,medium,documented_v0_9,packages/open-clip-torch.md,v0.9-custom-node-training-web-deps,https://pypi.org/project/open-clip-torch/ | https://github.com/mlfoundations/open_clip,full_card
PIP-0125,clip-interrogator,clip-interrogator,clip_interrogator,prompt_interrogation,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Image-to-prompt helper combining CLIP/OpenCLIP and captioning models.,Image-to-prompt helper combining CLIP/OpenCLIP and captioning models.,Model-heavy; use in caption/interrogation venv before bundling into ComfyUI.,medium,documented_v0_9,packages/clip-interrogator.md,v0.9-custom-node-training-web-deps,https://github.com/pharmapsychotic/clip-interrogator | https://pypi.org/project/pytorch-clip-interrogator/,full_card
PIP-0126,lpips,lpips,lpips,image_quality_metric,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Learned perceptual similarity metric for image QA/evaluation.,Learned perceptual similarity metric for image QA/evaluation.,Torch-based metric; not a restoration model by itself.,medium,documented_v0_9,packages/lpips.md,v0.9-custom-node-training-web-deps,https://github.com/richzhang/PerceptualSimilarity | https://lightning.ai/docs/torchmetrics/stable//image/learned_perceptual_image_patch_similarity.html,full_card
PIP-0127,peft,peft,peft,training_lora_finetune,source_reviewed,high,not pinned,v0.9 custom-node/training/web package expansion: Hugging Face parameter-efficient fine-tuning library for LoRA/adapters.,Hugging Face parameter-efficient fine-tuning library for LoRA/adapters.,Training venv dependency; version-skew risk with transformers/accelerate/bitsandbytes.,medium,documented_v0_9,packages/peft.md,v0.9-custom-node-training-web-deps,https://huggingface.co/docs/peft/en/index | https://huggingface.co/docs/peft/en/install,full_card
PIP-0128,wandb,wandb,wandb,experiment_tracking,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Weights & Biases experiment tracking SDK.,Weights & Biases experiment tracking SDK.,Requires account/API/offline-mode decisions; privacy matters in local-first guide.,low,documented_v0_9,packages/wandb.md,v0.9-custom-node-training-web-deps,https://docs.wandb.ai/models/quickstart | https://pypi.org/project/wandb/,full_card
PIP-0129,tensorboard,tensorboard,tensorboard,experiment_tracking,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Local training metrics visualization UI.,Local training metrics visualization UI.,Import success is not enough; verify event files and port/server.,low,documented_v0_9,packages/tensorboard.md,v0.9-custom-node-training-web-deps,https://www.tensorflow.org/tensorboard/get_started | https://docs.pytorch.org/tutorials/beginner/introyt/tensorboardyt_tutorial.html | https://pypi.org/project/tensorboard/,full_card
PIP-0130,httpx,httpx,httpx,http_client,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Modern sync/async HTTP client for APIs and local model servers.,Modern sync/async HTTP client for APIs and local model servers.,Do not replace requests blindly; async lifecycle matters.,low,documented_v0_9,packages/httpx.md,v0.9-custom-node-training-web-deps,https://www.python-httpx.org/ | https://pypi.org/project/httpx/,full_card
PIP-0131,websockets,websockets,websockets,websocket_client_server,source_reviewed,medium,not pinned,v0.9 custom-node/training/web package expansion: Async WebSocket server/client library for realtime tools.,Async WebSocket server/client library for realtime tools.,Keep distinct from websocket-client; docs require Python >=3.10.,low,documented_v0_9,packages/websockets.md,v0.9-custom-node-training-web-deps,https://websockets.readthedocs.io/en/stable/intro/index.html | https://pypi.org/project/websockets/,full_card
PIP-0132,orjson,orjson,orjson,json_serialization,source_reviewed,medium,not pinned,"v0.9 custom-node/training/web package expansion: Fast JSON serializer/deserializer for APIs, manifests, and RAG loaders.","Fast JSON serializer/deserializer for APIs, manifests, and RAG loaders.",Optional optimization unless required; source builds may need Rust if no wheel exists.,low,documented_v0_9,packages/orjson.md,v0.9-custom-node-training-web-deps,https://pypi.org/project/orjson/ | https://github.com/ijl/orjson/releases,full_card
PIP-0133,watchdog,watchdog,watchdog,filesystem_watch,source_reviewed,low,not pinned,"v0.9 custom-node/training/web package expansion: Filesystem watcher for model folders, auto-refresh, and dev tools.","Filesystem watcher for model folders, auto-refresh, and dev tools.",watchdog[watchmedo] adds CLI utility; platform observers differ.,low,documented_v0_9,packages/watchdog.md,v0.9-custom-node-training-web-deps,https://github.com/gorakhargosh/watchdog | https://pypi.org/project/watchdog/,full_card
PIP-0134,build,build,build,build_frontend,project-context,high,,AIWF local wheelhouse / native source-build pass,PEP 517/518 build frontend used to turn a source tree with pyproject.toml into sdist/wheel artifacts.,Install into a clean build venv; run python -m build --wheel for pure/backend-driven builds.,low,documented_v1_1,packages/build.md,v1.1-local-wheelhouse-native-build,https://packaging.python.org/en/latest/guides/writing-pyproject-toml/ | https://pypi.org/project/build/,full_card
PIP-0135,pyproject-hooks,pyproject-hooks,pyproject_hooks,build_frontend,project-context,medium,,AIWF local wheelhouse / native source-build pass,Low-level hook caller used by build frontends; important for understanding pyproject build failure messages.,Usually pulled as a dependency; do not pin manually unless debugging build frontend behavior.,low,documented_v1_1,packages/pyproject-hooks.md,v1.1-local-wheelhouse-native-build,https://pypi.org/project/pyproject-hooks/ | https://pip.pypa.io/en/stable/reference/build-system/,full_card
PIP-0136,scikit-build-core,scikit-build-core,scikit_build_core,native_build_backend,project-context,high,,AIWF local wheelhouse / native source-build pass,Modern CMake-backed Python build backend for C/C++ extension packages.,Useful when Python package builds need CMake but should still follow pyproject.toml build-system rules.,medium,documented_v1_1,packages/scikit-build-core.md,v1.1-local-wheelhouse-native-build,https://scikit-build-core.readthedocs.io/en/latest/,full_card
PIP-0137,meson-python,meson-python,mesonpy,native_build_backend,project-context,medium,,AIWF local wheelhouse / native source-build pass,Meson-backed Python build backend used by some scientific/native packages.,"Requires Meson/Ninja toolchain behavior; failures are usually compiler/generator issues, not import issues.",medium,documented_v1_1,packages/meson-python.md,v1.1-local-wheelhouse-native-build,https://mesonbuild.com/meson-python/,full_card
PIP-0138,maturin,maturin,maturin,rust_build_backend,project-context,medium,,AIWF local wheelhouse / native source-build pass,Rust/PyO3 wheel builder; relevant because modern tokenizer/vector/database packages increasingly ship Rust native code.,Needs Rust toolchain if building from source; prefer prebuilt wheels unless developing/patching.,medium,documented_v1_1,packages/maturin.md,v1.1-local-wheelhouse-native-build,https://www.maturin.rs/,full_card
PIP-0139,setuptools-scm,setuptools-scm,setuptools_scm,versioning_build_tool,project-context,medium,,AIWF local wheelhouse / native source-build pass,Build-time version resolver that derives package versions from Git metadata; common source build failure point when archives lack .git metadata.,"If a source archive reports version 0+unknown or fails version discovery, check setuptools-scm and Git metadata.",low,documented_v1_1,packages/setuptools-scm.md,v1.1-local-wheelhouse-native-build,https://setuptools-scm.readthedocs.io/ | https://pypi.org/project/setuptools-scm/,full_card
PIP-0140,cibuildwheel,cibuildwheel,cibuildwheel,wheel_ci_builder,project-context,medium,,AIWF local wheelhouse / native source-build pass,CI-oriented wheel builder for producing wheels across Python versions/platforms; useful once AIWF needs reproducible public wheel artifacts.,Best for GitHub Actions/CI; local use is possible but not the first tool for a one-off Windows wheel.,medium,documented_v1_1,packages/cibuildwheel.md,v1.1-local-wheelhouse-native-build,https://cibuildwheel.pypa.io/,full_card
PIP-0141,auditwheel,auditwheel,auditwheel,wheel_repair_tool,project-context,medium,,AIWF local wheelhouse / native source-build pass,Linux wheel inspection/repair tool for external shared libraries and manylinux compliance.,Linux-only wheel repair concept; do not use for Windows DLL repair.,low,documented_v1_1,packages/auditwheel.md,v1.1-local-wheelhouse-native-build,https://github.com/pypa/auditwheel,full_card
PIP-0142,delvewheel,delvewheel,delvewheel,wheel_repair_tool,project-context,high,,AIWF local wheelhouse / native source-build pass,Windows wheel repair/vendor tool for bundling DLL dependencies into wheels.,Relevant when a locally built Windows wheel imports only on the build machine because DLLs are missing elsewhere.,medium,documented_v1_1,packages/delvewheel.md,v1.1-local-wheelhouse-native-build,https://github.com/adang1345/delvewheel,full_card
PIP-0143,pip-tools,pip-tools,piptools,dependency_locking,project-context,medium,,AIWF local wheelhouse / native source-build pass,Creates pinned requirements from input constraints; useful for turning a working AI venv into repeatable wheelhouse manifests.,Use pip-compile for deterministic lock files; keep CUDA/Torch wheel indexes explicit outside generic PyPI resolution.,low,documented_v1_1,packages/pip-tools.md,v1.1-local-wheelhouse-native-build,https://pip-tools.readthedocs.io/en/latest/,full_card
PIP-0144,pipdeptree,pipdeptree,pipdeptree,dependency_audit,project-context,medium,,AIWF local wheelhouse / native source-build pass,Displays installed dependency tree; useful for diagnosing why one custom node pulled incompatible versions.,Run inside the target venv after install; save output beside wheelhouse manifest.,low,documented_v1_1,packages/pipdeptree.md,v1.1-local-wheelhouse-native-build,https://github.com/tox-dev/pipdeptree | https://pypi.org/project/pipdeptree/,full_card
PIP-0145,uv,uv,uv,package_manager,project-context,medium,,AIWF local wheelhouse / native source-build pass,Fast Python package manager/resolver; useful for future AIWF install tooling but should not replace pip in ComfyUI repair steps without explicit testing.,Treat as optional advanced tooling; standard pip remains the baseline for support instructions.,medium,documented_v1_1,packages/uv.md,v1.1-local-wheelhouse-native-build,https://docs.astral.sh/uv/,full_card
PIP-0146,nvidia-pyindex,nvidia-pyindex,nvidia_pyindex,nvidia_package_index,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVIDIA NGC/PyPI index helper; older official CUDA pip-wheel docs use it to configure access to NVIDIA-hosted packages.,Prefer explicit --extra-index-url in reproducible requirements; record which index was used.,low,documented_v1_2,packages/nvidia-pyindex.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0147,nvidia-cuda-runtime-cu12,nvidia-cuda-runtime-cu12,nvidia.cuda_runtime,nvidia_cuda_runtime,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,"CUDA runtime libraries for CUDA 12-family Python environments; runtime only, not a full developer toolkit.",Do not assume nvcc exists after installing runtime wheels. Pair with provider/library checks.,medium,documented_v1_2,packages/nvidia-cuda-runtime-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0148,nvidia-cuda-runtime-cu13,nvidia-cuda-runtime-cu13,nvidia.cuda_runtime,nvidia_cuda_runtime,source_reviewed,high,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,"CUDA runtime libraries for CUDA 13-family Python environments where available; runtime only, not full Toolkit.",Treat CUDA 13 wheels as bleeding-edge; verify PyTorch/custom-node support before mixing into ComfyUI.,high,documented_v1_2,packages/nvidia-cuda-runtime-cu13.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0149,nvidia-cuda-nvcc-cu12,nvidia-cuda-nvcc-cu12,nvidia.cuda_nvcc,nvidia_cuda_compiler,source_reviewed,high,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVIDIA CUDA compiler package in the CUDA 12 pip component family; used when pip-based toolchains expose nvcc components.,Still validate cl.exe/MSVC and CUDA_HOME; nvcc alone does not guarantee a usable Windows build chain.,high,documented_v1_2,packages/nvidia-cuda-nvcc-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0150,nvidia-cuda-nvrtc-cu12,nvidia-cuda-nvrtc-cu12,nvidia.cuda_nvrtc,nvidia_cuda_runtime_compiler,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVRTC runtime compiler package for CUDA 12-family Python environments; used by systems that compile kernels at runtime.,Runtime/JIT compiler package; not a substitute for full nvcc source-build workflow.,medium,documented_v1_2,packages/nvidia-cuda-nvrtc-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0151,nvidia-nvjitlink-cu12,nvidia-nvjitlink-cu12,nvidia.nvjitlink,nvidia_cuda_jit_linker,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,JIT linker component used by newer CUDA runtime/JIT compilation stacks.,Important for modern CUDA component wheels; check version family with torch and CUDA libs.,medium,documented_v1_2,packages/nvidia-nvjitlink-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0152,nvidia-cublas-cu12,nvidia-cublas-cu12,nvidia.cublas,nvidia_math_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,cuBLAS dense linear algebra runtime package for CUDA 12-family Python stacks.,Critical ML runtime dependency; version skew can show up as DLL load failures or provider initialization failures.,medium,documented_v1_2,packages/nvidia-cublas-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0153,nvidia-cudnn-cu12,nvidia-cudnn-cu12,nvidia.cudnn / DLL package,nvidia_cudnn_backend_runtime,source_reviewed,critical,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,cuDNN backend runtime libraries for CUDA 12-family Python environments.,Install only when the runtime/framework expects CUDA 12 plus the matching cuDNN major. Current PyPI nvidia-cudnn-cu12 is a large runtime-library wheel; verify with framework-level checks rather than import alone.,high,documented_v1_3,packages/nvidia-cudnn-cu12.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://docs.nvidia.com/deeplearning/cudnn/installation/latest/windows.html | https://pypi.org/project/nvidia-cudnn-cu12/ | https://onnxruntime.ai/docs/execution-providers/CUDA-ExecutionProvider.html | https://docs.nvidia.com/deeplearning/cudnn/backend/latest/api/overview.html,full_card
PIP-0154,nvidia-cudnn-cu13,nvidia-cudnn-cu13,nvidia.cudnn / DLL package,nvidia_cudnn_backend_runtime,source_reviewed,high,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,cuDNN backend runtime libraries for CUDA 13-family Python environments.,Use only for stacks that explicitly support CUDA 13 component wheels. Keep isolated from stable CUDA 12 ComfyUI environments unless the framework/custom node support matrix says otherwise.,very_high,documented_v1_3,packages/nvidia-cudnn-cu13.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://docs.nvidia.com/deeplearning/cudnn/installation/latest/windows.html | https://pypi.nvidia.com/ | https://developer.nvidia.com/cudnn-downloads | https://onnxruntime.ai/docs/execution-providers/CUDA-ExecutionProvider.html,full_card
PIP-0155,nvidia-cufft-cu12,nvidia-cufft-cu12,nvidia.cufft,nvidia_math_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,cuFFT Fourier transform library package for CUDA 12-family stacks.,Usually transitive; include in manifest when building reproducible CUDA wheelhouses.,medium,documented_v1_2,packages/nvidia-cufft-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0156,nvidia-curand-cu12,nvidia-curand-cu12,nvidia.curand,nvidia_math_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,cuRAND random-number generation library package for CUDA 12-family stacks.,Usually transitive; version-family consistency matters more than direct imports.,medium,documented_v1_2,packages/nvidia-curand-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0157,nvidia-cusolver-cu12,nvidia-cusolver-cu12,nvidia.cusolver,nvidia_math_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,cuSOLVER dense/sparse solver library package for CUDA 12-family stacks.,Usually transitive; diagnose by DLL/provider logs rather than direct import alone.,medium,documented_v1_2,packages/nvidia-cusolver-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0158,nvidia-cusparse-cu12,nvidia-cusparse-cu12,nvidia.cusparse,nvidia_math_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,cuSPARSE sparse linear algebra package for CUDA 12-family stacks.,Sparse ops/package dependency; keep CUDA family aligned.,medium,documented_v1_2,packages/nvidia-cusparse-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0159,nvidia-npp-cu12,nvidia-npp-cu12,nvidia.npp,nvidia_image_video_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVIDIA Performance Primitives package; image/video/signal processing primitives for CUDA 12-family stacks.,Relevant to media/image native pipelines; usually not a direct ComfyUI dependency unless a package requests it.,medium,documented_v1_2,packages/nvidia-npp-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0160,nvidia-nvjpeg-cu12,nvidia-nvjpeg-cu12,nvidia.nvjpeg,nvidia_image_video_lib,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVIDIA JPEG decode/encode acceleration package for CUDA 12-family stacks.,Relevant for data loading/media pipelines; not a generic image package replacement.,medium,documented_v1_2,packages/nvidia-nvjpeg-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0161,nvidia-nvtx-cu12,nvidia-nvtx-cu12,nvidia.nvtx,nvidia_profiling,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVTX profiling/instrumentation library for CUDA 12-family stacks.,Useful for profiling; not a fix for broken kernels.,low,documented_v1_2,packages/nvidia-nvtx-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0162,nvidia-cuda-cupti-cu12,nvidia-cuda-cupti-cu12,nvidia.cupti,nvidia_profiling,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,CUPTI profiling/tracing component for CUDA 12-family stacks.,Profiling/tooling dependency; keep separate from runtime correctness checks.,medium,documented_v1_2,packages/nvidia-cuda-cupti-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0163,nvidia-cuda-sanitizer-api-cu12,nvidia-cuda-sanitizer-api-cu12,nvidia.cuda_sanitizer_api,nvidia_diagnostics,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,Compute Sanitizer API component for CUDA 12-family stacks.,Advanced debugging; not normally needed for end-user ComfyUI installs.,medium,documented_v1_2,packages/nvidia-cuda-sanitizer-api-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0164,nvidia-nvml-dev-cu12,nvidia-nvml-dev-cu12,nvidia.nvml,nvidia_management,source_reviewed,medium,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVML development package for querying NVIDIA GPU state/management from CUDA 12-family stacks.,Useful for telemetry/tooling; most user checks still use nvidia-smi or pynvml/nvidia-ml-py.,low,documented_v1_2,packages/nvidia-nvml-dev-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0165,nvidia-cuda-cccl-cu12,nvidia-cuda-cccl-cu12,nvidia.cccl,nvidia_cuda_headers_templates,source_reviewed,high,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,CUDA C++ Core Libraries package: Thrust/CUB/libcu++ style headers for CUDA 12-family stacks.,Header/template component; relevant to source builds and CUDA C++ compilation.,high,documented_v1_2,packages/nvidia-cuda-cccl-cu12.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0166,nvidia-cutlass,nvidia-cutlass,cutlass,nvidia_cuda_templates,source_reviewed,high,not pinned,v1.2 deep NVIDIA/C++/CUDA local wheel build pass,NVIDIA CUTLASS template library for high-performance GEMM/convolution kernels; common upstream reference for cutting-edge kernels.,"Usually developer/source-build material, not a normal ComfyUI runtime dependency.",high,documented_v1_2,packages/nvidia-cutlass.md,v1.2-deep-cpp-nvidia-cuda-wheel-builds,https://docs.nvidia.com/cuda/cuda-installation-guide-microsoft-windows/ | https://pypi.nvidia.com/ | https://developer.nvidia.com/cuda-downloads,full_card
PIP-0167,nvidia-cudnn-cu11,nvidia-cudnn-cu11,nvidia.cudnn / DLL package,nvidia_cudnn_backend_runtime_legacy,source_reviewed,medium,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,Legacy CUDA 11-family cuDNN backend runtime package path visible in NVIDIA package indexes.,"Keep for older model tooling, older ONNX Runtime/PyTorch lanes, and archive support. Do not install into modern CUDA 12/13 stacks unless intentionally reproducing an older environment.",high,documented_v1_3,packages/nvidia-cudnn-cu11.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.nvidia.com/ | https://onnxruntime.ai/docs/execution-providers/CUDA-ExecutionProvider.html | https://docs.nvidia.com/deeplearning/cudnn/installation/latest/index.html,full_card
PIP-0168,nvidia-cudnn,nvidia-cudnn,nvidia.cudnn / meta package,nvidia_cudnn_meta_package,source_reviewed,medium,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,NVIDIA cuDNN meta/package-index name used around cuDNN component distribution.,Prefer explicit CUDA-family packages such as nvidia-cudnn-cu12 or nvidia-cudnn-cu13 for reproducible wheelhouses. Meta names are useful for discovery but weaker for support manifests.,medium,documented_v1_3,packages/nvidia-cudnn.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/cudnn/installation/latest/index.html,full_card
PIP-0169,nvidia-cudnn-frontend,nvidia-cudnn-frontend,cudnn_frontend / nvidia_cudnn_frontend,nvidia_cudnn_frontend_api,source_reviewed,high,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,cuDNN Frontend API package: Python and C++ frontend layers over the cuDNN Graph API.,"Install from pip for Python frontend usage or from source for development/samples. For source builds and samples, CUDAToolkit_ROOT and CUDNN_PATH can be used to override default discovery paths.",high,documented_v1_3,packages/nvidia-cudnn-frontend.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://docs.nvidia.com/deeplearning/cudnn/frontend/latest/index.html | https://docs.nvidia.com/deeplearning/cudnn/installation/latest/python-frontend-install.html | https://docs.nvidia.com/deeplearning/cudnn/installation/latest/cpp-frontend-install.html | https://pypi.org/project/nvidia-cudnn-frontend/,full_card
PIP-0170,nvidia-cudnn-jit-cu12,nvidia-cudnn-jit-cu12,nvidia.cudnn_jit / DLL package,nvidia_cudnn_jit_runtime,source_reviewed,high,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,NVIDIA cuDNN JIT package lane for CUDA 12-family component installs.,Track separately from nvidia-cudnn-cu12 because JIT/runtime-compiled cuDNN engine behavior can have different DLL and version implications.,high,documented_v1_3,packages/nvidia-cudnn-jit-cu12.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/cudnn/backend/latest/api/overview.html | https://docs.nvidia.com/deeplearning/cudnn/installation/latest/windows.html,full_card
PIP-0171,nvidia-cudnn-jit-cu13,nvidia-cudnn-jit-cu13,nvidia.cudnn_jit / DLL package,nvidia_cudnn_jit_runtime,source_reviewed,medium,not pinned,v1.3 deep cuDNN backend/frontend/toolkit support pass,NVIDIA cuDNN JIT package lane for CUDA 13-family component installs.,Keep isolated with CUDA 13 stacks. Do not mix with cu12 runtime wheels unless intentionally testing a multi-stack issue.,very_high,documented_v1_3,packages/nvidia-cudnn-jit-cu13.md,v1.3-cudnn-backend-frontend-toolkit-depth,https://pypi.nvidia.com/ | https://docs.nvidia.com/deeplearning/cudnn/backend/latest/api/overview.html | https://docs.nvidia.com/deeplearning/cudnn/installation/latest/windows.html,full_card
