source_id,label,url,domain,source_type,topic_family,priority,volatility,capture_status,mentioned_in_file_count,used_in_files,first_context
SRC-0133,"P0,Trainer,musubi-tuner image/video specialist,","https://github.com/kohya-ss/musubi-tuner,Wan/Qwen/Z-Image/FLUX.2/Hunyuan",github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P0,Trainer,musubi-tuner image/video specialist,https://github.com/kohya-ss/musubi-tuner,Wan/Qwen/Z-Image/FLUX.2/Hunyuan training,LoRA/LoHa/LoKr/fine-tune,Advanced specialist; backend-specific,current/high-motion,Speci..."
SRC-0134,"P0,Image LoRA,Z-Image,","https://github.com/kohya-ss/musubi-tuner,image",github.com,repository,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P0,Image LoRA,Z-Image,https://github.com/kohya-ss/musubi-tuner,image LoRA/fine-tune,LoRA/fine-tune,Promising consumer frontier,current/high-motion,Priority experimental preset target,Pass 09"
SRC-0135,musubi-tuner Wan training discussion,https://github.com/kohya-ss/musubi-tuner/discussions/182,github.com,repo_issue_or_discussion,diffusion_image_video_training,D_volatile_context,high,captured_from_archive,4,01_research_cards/022_musubi_tuner_wan_hunyuan_video_deep_dive.md | 01_research_cards/057_video_dataset_preparation_wan_ltx_diffusion_loras.md | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_05.md,- https://github.com/kohya-ss/musubi-tuner/discussions/182
SRC-0136,musubi-tuner video LoRA issue/tutorial request,https://github.com/kohya-ss/musubi-tuner/issues/105,github.com,repo_issue_or_discussion,peft_adapters_quantization,D_volatile_context,high,captured_from_archive,2,01_research_cards/022_musubi_tuner_wan_hunyuan_video_deep_dive.md | 06_sources/source_log_pass_02.md,- https://github.com/kohya-ss/musubi-tuner/issues/105
SRC-0137,kohya-ss sd-scripts repository,https://github.com/kohya-ss/sd-scripts,github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,6,01_research_cards/009_onetrainer_fluxgym_legacy_card.md | 01_research_cards/021_onetrainer_kohya_gui_diffusion_context.md | 01_research_cards/085_pass_09_index.md | 02_tables/training_research_index.csv | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_09.md,- https://github.com/kohya-ss/sd-scripts
SRC-0138,Prodigy repo,https://github.com/konstmish/prodigy,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/066_optimizers_schedulers_consumer_training.md | 06_sources/source_log_pass_06.md,- Prodigy repo: https://github.com/konstmish/prodigy
SRC-0139,torchtune GitHub,https://github.com/meta-pytorch/torchtune,github.com,repository,llm_post_training,B_operational_primary,medium,captured_from_chat_and_archive,6,01_research_cards/002_llm_bot_training_stack.md | 01_research_cards/005_axolotl_trl_torchtune_card.md | 01_research_cards/040_torchtune_native_pytorch_recipes.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md | CHAT_VISIBLE_SUMMARY,- https://github.com/meta-pytorch/torchtune
SRC-0140,"P0,LLM/Bot,torchtune,","https://github.com/meta-pytorch/torchtune,PyTorch-native",github.com,repository,llm_post_training,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P0,LLM/Bot,torchtune,https://github.com/meta-pytorch/torchtune,PyTorch-native Llama/Qwen-style fine-tuning recipes,""LoRA, full, distributed recipes"",Good for principled PyTorch examples; less GUI beginner friendly,Cur..."
SRC-0141,"P2,LLM/Bot,DeepSpeed,","https://github.com/microsoft/DeepSpeed,Distributed/offload",github.com,repository,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P2,LLM/Bot,DeepSpeed,https://github.com/microsoft/DeepSpeed,Distributed/offload training,ZeRO/offload,More advanced; sometimes helps large models at complexity cost,Current/advanced,Advanced chapter only,Official MS"
SRC-0142,Microsoft Presidio repository,https://github.com/microsoft/presidio,github.com,repository,data_quality_provenance,B_operational_primary,medium,captured_from_archive,2,01_research_cards/053_data_cleaning_dedup_pii_dataset_triage.md | 06_sources/source_log_pass_05.md,- Microsoft Presidio repository: https://github.com/microsoft/presidio
SRC-0143,AWQ repo,https://github.com/mit-han-lab/llm-awq,github.com,repository,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/031_quantization_training_inference_map.md | 06_sources/source_log_pass_03.md,- AWQ repo: https://github.com/mit-han-lab/llm-awq
SRC-0144,DCLM repo,https://github.com/mlfoundations/dclm,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/067_curriculum_data_mixing_replay.md | 06_sources/source_log_pass_06.md,- DCLM repo: https://github.com/mlfoundations/dclm
SRC-0145,DiffSynth-Studio,https://github.com/modelscope/DiffSynth-Studio,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,3,01_research_cards/010_video_training_stack.md | 01_research_cards/038_video_lora_dataset_motion_pipeline.md | 06_sources/source_log_pass_03.md,- https://github.com/modelscope/DiffSynth-Studio
SRC-0146,"P1,Video,DiffSynth-Studio,","https://github.com/modelscope/DiffSynth-Studio,Wan/video",github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P1,Video,DiffSynth-Studio,https://github.com/modelscope/DiffSynth-Studio,Wan/video LoRA scripts and examples,LoRA training scripts,Research target; likely useful for Wan-specific examples,Current/research,Evaluate aga..."
SRC-0147,DiffSynth-Studio GitHub,https://github.com/modelscope/diffsynth-studio,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/057_video_dataset_preparation_wan_ltx_diffusion_loras.md | 06_sources/source_log_pass_05.md,- DiffSynth-Studio GitHub: https://github.com/modelscope/diffsynth-studio
SRC-0148,WizardLM GitHub,https://github.com/nlpxucan/WizardLM,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/054_synthetic_instruction_data_distillation_self_instruct.md | 06_sources/source_log_pass_05.md,- WizardLM GitHub: https://github.com/nlpxucan/WizardLM
SRC-0149,"P2,Deploy,Ollama,","https://github.com/ollama/ollama,Local",github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P2,Deploy,Ollama,https://github.com/ollama/ollama,Local model running and Modelfile adapters,Inference/model packaging,Deployment target for users,Current/deploy,Teach how training output becomes usable bot,Known ecos..."
SRC-0150,OpenCompass,https://github.com/open-compass/opencompass,github.com,repository,evaluation_benchmarking,B_operational_primary,medium,captured_from_archive,2,01_research_cards/036_evaluation_frameworks_lm_eval_opencompass_ragas_deepeval.md | 06_sources/source_log_pass_03.md,- OpenCompass: https://github.com/open-compass/opencompass
SRC-0151,OpenCompass LLM judge guide,https://github.com/open-compass/opencompass/blob/main/docs/en/advanced_guides/llm_judge.md,github.com,repository_documentation,evaluation_benchmarking,B_operational_primary,medium,captured_from_archive,2,01_research_cards/036_evaluation_frameworks_lm_eval_opencompass_ragas_deepeval.md | 06_sources/source_log_pass_03.md,- OpenCompass LLM judge guide: https://github.com/open-compass/opencompass/blob/main/docs/en/advanced_guides/llm_judge.md
SRC-0152,OpenAI Evals,https://github.com/openai/evals,github.com,repository,evaluation_benchmarking,B_operational_primary,medium,captured_from_chat_and_archive,3,01_research_cards/079_eval_harness_private_benchmarks.md | 06_sources/source_log_pass_07.md | CHAT_VISIBLE_SUMMARY,- OpenAI Evals: https://github.com/openai/evals
SRC-0153,Repo,https://github.com/ostris/ai-toolkit,github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_chat_and_archive,14,01_research_cards/001_training_landscape_overview.md | 01_research_cards/006_image_training_stack.md | 01_research_cards/008_ai_toolkit_card.md | 01_research_cards/010_video_training_stack.md | 01_research_cards/020_ai_toolkit_flux_wan_zimage_deep_dive.md | 01_research_cards/070_consumer_gpu_training_presets.md | 01_research_cards/071_diffusion_lora_presets_image_video.md | 01_research_cards/085_pass_09_index.md | 02_tables/training_research_index.csv | 02_tables/training_tool_matrix_pass_02.csv | 06_sources/source_log_pass_02.md | 06_sources/source_log_pass_06.md,- https://github.com/ostris/ai-toolkit
SRC-0154,"P0,Trainer,AI Toolkit image trainer,","https://github.com/ostris/ai-toolkit,image/video",github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P0,Trainer,AI Toolkit image trainer,https://github.com/ostris/ai-toolkit,image/video diffusion training,LoRA/finetune GUI/CLI,Strong consumer orientation,current/high-motion,Primary AIWF wrapper candidate,Pass 09"
SRC-0155,ComfyUI WD14 Tagger,https://github.com/pythongosssss/ComfyUI-WD14-Tagger,github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/037_image_lora_dataset_captioning_pipeline.md | 06_sources/source_log_pass_03.md,- ComfyUI WD14 Tagger: https://github.com/pythongosssss/ComfyUI-WD14-Tagger
SRC-0156,torchtune repo,https://github.com/pytorch/torchtune,github.com,repository,llm_post_training,B_operational_primary,medium,captured_from_archive,3,01_research_cards/017_axolotl_trl_torchtune_deep_dive.md | 02_tables/training_tool_matrix_pass_02.csv | 06_sources/source_log_pass_02.md,- torchtune repo: https://github.com/pytorch/torchtune
SRC-0157,torchtune QLoRA tutorial,https://github.com/pytorch/torchtune/blob/main/docs/source/tutorials/qlora_finetune.rst,github.com,repository_documentation,llm_post_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/017_axolotl_trl_torchtune_deep_dive.md | 06_sources/source_log_pass_02.md,- https://github.com/pytorch/torchtune/blob/main/docs/source/tutorials/qlora_finetune.rst
SRC-0158,Salesforce LAVIS GitHub,https://github.com/salesforce/LAVIS,github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,3,01_research_cards/056_image_lora_captioning_tagging_toolchain.md | 01_research_cards/058_multimodal_vlm_dataset_construction.md | 06_sources/source_log_pass_05.md,- Salesforce LAVIS GitHub: https://github.com/salesforce/LAVIS
SRC-0159,LAVIS BLIP captioning example,https://github.com/salesforce/LAVIS/blob/main/examples/blip_image_captioning.ipynb,github.com,repository,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/056_image_lora_captioning_tagging_toolchain.md | 06_sources/source_log_pass_05.md,- LAVIS BLIP captioning example: https://github.com/salesforce/LAVIS/blob/main/examples/blip_image_captioning.ipynb
SRC-0160,so vits svc,https://github.com/svc-develop-team/so-vits-svc,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,1,01_research_cards/012_voice_audio_training_stack.md,- https://github.com/svc-develop-team/so-vits-svc
SRC-0161,"P1,Audio/Singing,so-vits-svc,","https://github.com/svc-develop-team/so-vits-svc,Singing",github.com,repository,audio_voice_asr,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P1,Audio/Singing,so-vits-svc,https://github.com/svc-develop-team/so-vits-svc,Singing voice conversion,SVC training,Older/archive-leaning; useful for history and safety notes,Legacy,Context only unless current forks wi..."
SRC-0162,Repo,https://github.com/unslothai/unsloth,github.com,repository,llm_post_training,B_operational_primary,medium,captured_from_archive,7,01_research_cards/001_training_landscape_overview.md | 01_research_cards/002_llm_bot_training_stack.md | 01_research_cards/004_unsloth_deep_card.md | 01_research_cards/015_unsloth_deep_dive.md | 02_tables/training_research_index.csv | 02_tables/training_tool_matrix_pass_02.csv | 06_sources/source_log_pass_02.md,- https://github.com/unslothai/unsloth
SRC-0163,EveryDream2trainer,https://github.com/victorchall/EveryDream2trainer,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,1,01_research_cards/009_onetrainer_fluxgym_legacy_card.md,- https://github.com/victorchall/EveryDream2trainer
SRC-0164,"P2,Image,EveryDream2,","https://github.com/victorchall/EveryDream2trainer,Stable",github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P2,Image,EveryDream2,https://github.com/victorchall/EveryDream2trainer,Stable Diffusion full/DreamBooth-style training,""Full fine-tune, concepts"",Old but historically important; useful for principles,Legacy,History/fo..."
SRC-0165,"P2,Deploy,vLLM,","https://github.com/vllm-project/vllm,Serving",github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P2,Deploy,vLLM,https://github.com/vllm-project/vllm,Serving fine-tuned LLMs/adapters,Inference/LoRA serving,""Deployment, not training"",Current/deploy,Use after bot training,Known ecosystem"
SRC-0166,Self-Instruct GitHub,https://github.com/yizhongw/self-instruct,github.com,repository,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/054_synthetic_instruction_data_distillation_self_instruct.md | 06_sources/source_log_pass_05.md,- Self-Instruct GitHub: https://github.com/yizhongw/self-instruct
SRC-0167,The Elements of Statistical Learning — conceptual/statistical learning reference,https://hastie.su.domains/ElemStatLearn/,hastie.su.domains,book_course_or_educational_reference,general_reference,B_operational_primary,low,captured_from_archive,54,01_research_cards/121_pass_11_ml_foundations_index.md | 01_research_cards/122_learning_problem_formal_frame.md | 01_research_cards/123_no_free_lunch_inductive_bias.md | 01_research_cards/124_data_representation_feature_engineering.md | 01_research_cards/125_splits_cross_validation_leakage.md | 01_research_cards/126_baselines_ablations_error_analysis.md | 01_research_cards/127_regression_losses_objectives.md | 01_research_cards/128_classification_losses_metrics_thresholds.md | 01_research_cards/129_calibration_uncertainty_confidence.md | 01_research_cards/130_imbalanced_data_sampling_cost_sensitive.md | 01_research_cards/131_regularized_linear_logistic_models.md | 01_research_cards/132_knn_distance_curse_dimensionality.md,- The Elements of Statistical Learning — conceptual/statistical learning reference: https://hastie.su.domains/ElemStatLearn/
SRC-0168,ESL download/availability note,https://hastie.su.domains/ElemStatLearn/download.html,hastie.su.domains,book_course_or_educational_reference,general_reference,B_operational_primary,low,captured_from_archive,1,06_sources/source_log_pass_12_statistical_learning.md,- ESL download/availability note: https://hastie.su.domains/ElemStatLearn/download.html
SRC-0169,BGE model docs,https://huggingface.co/BAAI/bge-base-en-v1.5,huggingface.co,model_or_space_card,rag_embeddings_retrieval,B_operational_primary,medium,captured_from_archive,2,01_research_cards/068_retriever_training_rag_finetuning.md | 06_sources/source_log_pass_06.md,- BGE model docs: https://huggingface.co/BAAI/bge-base-en-v1.5
SRC-0170,BGE reranker model card,https://huggingface.co/BAAI/bge-reranker-v2-m3,huggingface.co,model_or_space_card,rag_embeddings_retrieval,B_operational_primary,medium,captured_from_archive,2,01_research_cards/018_embedding_reranker_training_sentence_transformers_flagembedding.md | 06_sources/source_log_pass_02.md,- https://huggingface.co/BAAI/bge-reranker-v2-m3
SRC-0171,Qwen-Image-2512 model card,https://huggingface.co/Qwen/Qwen-Image-2512,huggingface.co,model_or_space_card,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/085_pass_09_index.md | 06_sources/source_log_pass_09.md,- Qwen-Image-2512 model card: https://huggingface.co/Qwen/Qwen-Image-2512
SRC-0172,"P0,Image LoRA,Qwen-Image/2512/Edit,","https://huggingface.co/Qwen/Qwen-Image-2512,image/edit",huggingface.co,model_or_space_card,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,1,02_tables/training_research_index.csv,"P0,Image LoRA,Qwen-Image/2512/Edit,https://huggingface.co/Qwen/Qwen-Image-2512,image/edit LoRA,LoRA/fine-tune via AI Toolkit/musubi,Advanced; likely 24GB+ or cloud-first,current/high-motion,""Advanced quality target, n..."
SRC-0173,Qwen-Image-Edit model card,https://huggingface.co/Qwen/Qwen-Image-Edit,huggingface.co,model_or_space_card,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/085_pass_09_index.md | 06_sources/source_log_pass_09.md,- Qwen-Image-Edit model card: https://huggingface.co/Qwen/Qwen-Image-Edit
SRC-0174,SmilingWolf Hugging Face profile/tagger,https://huggingface.co/SmilingWolf,huggingface.co,model_or_space_card,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/056_image_lora_captioning_tagging_toolchain.md | 06_sources/source_log_pass_05.md,- SmilingWolf Hugging Face profile/tagger: https://huggingface.co/SmilingWolf
SRC-0175,autotrain,https://huggingface.co/autotrain,huggingface.co,model_or_space_card,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,1,01_research_cards/044_autotrain_low_code_training_bridge.md,- https://huggingface.co/autotrain
SRC-0176,Hugging Face BLIP-2 blog,https://huggingface.co/blog/blip-2,huggingface.co,technical_blog,vlm_multimodal,C_secondary_explainer,medium,captured_from_archive,2,01_research_cards/056_image_lora_captioning_tagging_toolchain.md | 06_sources/source_log_pass_05.md,- Hugging Face BLIP-2 blog: https://huggingface.co/blog/blip-2
SRC-0177,HF Whisper fine-tuning blog,https://huggingface.co/blog/fine-tune-whisper,huggingface.co,technical_blog,audio_voice_asr,C_secondary_explainer,medium,captured_from_archive,3,01_research_cards/046_asr_whisper_wav2vec_training.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md,- https://huggingface.co/blog/fine-tune-whisper
SRC-0178,Hugging Face model merging blog,https://huggingface.co/blog/mlabonne/merge-models,huggingface.co,technical_blog,general_reference,C_secondary_explainer,medium,captured_from_archive,2,01_research_cards/077_model_merging_mergekit_task_arithmetic.md | 06_sources/source_log_pass_07.md,- Hugging Face model merging blog: https://huggingface.co/blog/mlabonne/merge-models
SRC-0179,Diffusers advanced SDXL LoRA script notes,https://huggingface.co/blog/sdxl_lora_advanced_script,huggingface.co,technical_blog,peft_adapters_quantization,C_secondary_explainer,medium,captured_from_archive,1,01_research_cards/066_optimizers_schedulers_consumer_training.md,- Diffusers advanced SDXL LoRA script notes: https://huggingface.co/blog/sdxl_lora_advanced_script
SRC-0180,Sentence Transformers multimodal training blog,https://huggingface.co/blog/train-multimodal-sentence-transformers,huggingface.co,technical_blog,vlm_multimodal,C_secondary_explainer,medium,captured_from_archive,2,01_research_cards/018_embedding_reranker_training_sentence_transformers_flagembedding.md | 06_sources/source_log_pass_02.md,- https://huggingface.co/blog/train-multimodal-sentence-transformers
SRC-0181,Sentence Transformers training blog,https://huggingface.co/blog/train-sentence-transformers,huggingface.co,technical_blog,rag_embeddings_retrieval,C_secondary_explainer,medium,captured_from_archive,2,01_research_cards/018_embedding_reranker_training_sentence_transformers_flagembedding.md | 06_sources/source_log_pass_02.md,- https://huggingface.co/blog/train-sentence-transformers
SRC-0182,JoyCaption dataset reference,https://huggingface.co/datasets/fancyfeast/joy-captioning-20250408a,huggingface.co,dataset_card,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/037_image_lora_dataset_captioning_pipeline.md | 06_sources/source_log_pass_03.md,- JoyCaption dataset reference: https://huggingface.co/datasets/fancyfeast/joy-captioning-20250408a
SRC-0183,Accelerate FSDP vs DeepSpeed guide,https://huggingface.co/docs/accelerate/concept_guides/fsdp_and_deepspeed,huggingface.co,official_documentation_or_course,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,2,01_research_cards/043_accelerate_deepspeed_fsdp_memory_backend.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/accelerate/concept_guides/fsdp_and_deepspeed
SRC-0184,gradient synchronization,https://huggingface.co/docs/accelerate/concept_guides/gradient_synchronization,huggingface.co,official_documentation_or_course,optimization_training_dynamics,B_operational_primary,medium,captured_from_archive,1,01_research_cards/043_accelerate_deepspeed_fsdp_memory_backend.md,- https://huggingface.co/docs/accelerate/concept_guides/gradient_synchronization
SRC-0185,"Accelerate,training backend,distributed/mixed precision/gradient accumulation launcher,medium,memory backend explainer,",https://huggingface.co/docs/accelerate/index,huggingface.co,official_documentation_or_course,optimization_training_dynamics,B_operational_primary,medium,captured_from_archive,1,02_tables/training_tool_matrix_pass_04.csv,"Accelerate,training backend,distributed/mixed precision/gradient accumulation launcher,medium,memory backend explainer,https://huggingface.co/docs/accelerate/index"
SRC-0186,Accelerate DeepSpeed guide,https://huggingface.co/docs/accelerate/usage_guides/deepspeed,huggingface.co,official_documentation_or_course,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,3,01_research_cards/043_accelerate_deepspeed_fsdp_memory_backend.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/accelerate/usage_guides/deepspeed
SRC-0187,Accelerate FSDP guide,https://huggingface.co/docs/accelerate/usage_guides/fsdp,huggingface.co,official_documentation_or_course,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,3,01_research_cards/043_accelerate_deepspeed_fsdp_memory_backend.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/accelerate/usage_guides/fsdp
SRC-0188,AutoTrain docs,https://huggingface.co/docs/autotrain/en/llm_finetuning,huggingface.co,official_documentation_or_course,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,3,01_research_cards/044_autotrain_low_code_training_bridge.md | 02_tables/training_tool_matrix_pass_04.csv | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/autotrain/en/llm_finetuning
SRC-0189,image classification,https://huggingface.co/docs/autotrain/image_classification,huggingface.co,official_documentation_or_course,deployment_mlops_tracking,B_operational_primary,medium,captured_from_archive,1,01_research_cards/044_autotrain_low_code_training_bridge.md,- https://huggingface.co/docs/autotrain/image_classification
SRC-0190,BitsAndBytes 8-bit optimizers,https://huggingface.co/docs/bitsandbytes/en/optimizers,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,3,01_research_cards/064_qlora_memory_recipe_bitsandbytes.md | 01_research_cards/066_optimizers_schedulers_consumer_training.md | 06_sources/source_log_pass_06.md,- BitsAndBytes 8-bit optimizers: https://huggingface.co/docs/bitsandbytes/en/optimizers
SRC-0191,bitsandbytes Linear4bit docs,https://huggingface.co/docs/bitsandbytes/reference/nn/linear4bit,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/078_quantization_export_gguf_gptq_awq_bitsandbytes.md | 06_sources/source_log_pass_07.md,- bitsandbytes Linear4bit docs: https://huggingface.co/docs/bitsandbytes/reference/nn/linear4bit
SRC-0192,Hugging Face Datasets processing docs,https://huggingface.co/docs/datasets/en/process,huggingface.co,official_documentation_or_course,data_quality_provenance,B_operational_primary,medium,captured_from_archive,4,01_research_cards/053_data_cleaning_dedup_pii_dataset_triage.md | 01_research_cards/058_multimodal_vlm_dataset_construction.md | 01_research_cards/060_reproducibility_package_format_aiwf_training_runs.md | 06_sources/source_log_pass_05.md,- Hugging Face Datasets processing docs: https://huggingface.co/docs/datasets/en/process
SRC-0193,Diffusers LoRA training docs,https://huggingface.co/docs/diffusers/en/training/lora,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,3,01_research_cards/063_lora_hyperparameters_target_modules.md | 01_research_cards/071_diffusion_lora_presets_image_video.md | 06_sources/source_log_pass_06.md,- Diffusers LoRA training docs: https://huggingface.co/docs/diffusers/en/training/lora
SRC-0194,Diffusers textual inversion,https://huggingface.co/docs/diffusers/en/training/text_inversion,huggingface.co,official_documentation_or_course,diffusion_image_video_training,B_operational_primary,medium,captured_from_archive,2,01_research_cards/071_diffusion_lora_presets_image_video.md | 06_sources/source_log_pass_06.md,- Diffusers textual inversion: https://huggingface.co/docs/diffusers/en/training/text_inversion
SRC-0195,Diffusers LoRA training docs,https://huggingface.co/docs/diffusers/training/lora,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/085_pass_09_index.md | 06_sources/source_log_pass_09.md,- Diffusers LoRA training docs: https://huggingface.co/docs/diffusers/training/lora
SRC-0196,Hugging Face Evaluate,https://huggingface.co/docs/evaluate/index,huggingface.co,official_documentation_or_course,evaluation_benchmarking,B_operational_primary,medium,captured_from_archive,2,01_research_cards/079_eval_harness_private_benchmarks.md | 06_sources/source_log_pass_07.md,- Hugging Face Evaluate: https://huggingface.co/docs/evaluate/index
SRC-0197,Hugging Face Distilabel docs,https://huggingface.co/docs/hub/en/datasets-distilabel,huggingface.co,official_documentation_or_course,data_quality_provenance,B_operational_primary,medium,captured_from_archive,2,01_research_cards/054_synthetic_instruction_data_distillation_self_instruct.md | 06_sources/source_log_pass_05.md,- Hugging Face Distilabel docs: https://huggingface.co/docs/hub/en/datasets-distilabel
SRC-0198,Hugging Face GGUF docs,https://huggingface.co/docs/hub/en/gguf,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,4,01_research_cards/078_quantization_export_gguf_gptq_awq_bitsandbytes.md | 01_research_cards/081_deployment_formats_and_adapter_release.md | 02_tables/quantization_export_matrix_pass_07.csv | 06_sources/source_log_pass_07.md,- Hugging Face GGUF docs: https://huggingface.co/docs/hub/en/gguf
SRC-0199,Hugging Face GGUF docs,https://huggingface.co/docs/hub/gguf,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/031_quantization_training_inference_map.md | 06_sources/source_log_pass_03.md,- Hugging Face GGUF docs: https://huggingface.co/docs/hub/gguf
SRC-0200,Model Cards docs,https://huggingface.co/docs/hub/model-cards,huggingface.co,official_documentation_or_course,data_quality_provenance,B_operational_primary,medium,captured_from_archive,6,01_research_cards/033_rag_vs_finetune_decision_tree.md | 01_research_cards/034_dataset_design_quality_laws.md | 01_research_cards/035_model_cards_dataset_cards_provenance.md | 01_research_cards/060_reproducibility_package_format_aiwf_training_runs.md | 06_sources/source_log_pass_03.md | 06_sources/source_log_pass_05.md,- Model Cards docs: https://huggingface.co/docs/hub/model-cards
SRC-0201,Hugging Face Optimum Intel optimization docs,https://huggingface.co/docs/optimum-intel/index,huggingface.co,official_documentation_or_course,general_reference,B_operational_primary,medium,captured_from_archive,2,01_research_cards/076_distillation_teacher_student_synthetic_data.md | 06_sources/source_log_pass_07.md,- Hugging Face Optimum Intel optimization docs: https://huggingface.co/docs/optimum-intel/index
SRC-0202,PEFT FSDP/QLoRA guide,https://huggingface.co/docs/peft/accelerate/fsdp,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/043_accelerate_deepspeed_fsdp_memory_backend.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/peft/accelerate/fsdp
SRC-0203,PEFT LoRA guide,https://huggingface.co/docs/peft/developer_guides/lora,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/041_hf_peft_library_adapter_ops.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/peft/developer_guides/lora
SRC-0204,PEFT model merging docs,https://huggingface.co/docs/peft/developer_guides/model_merging,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/069_adapter_merging_deployment.md | 06_sources/source_log_pass_06.md,- PEFT model merging docs: https://huggingface.co/docs/peft/developer_guides/model_merging
SRC-0205,PEFT quantization guide,https://huggingface.co/docs/peft/developer_guides/quantization,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,2,01_research_cards/041_hf_peft_library_adapter_ops.md | 06_sources/source_log_pass_04.md,- https://huggingface.co/docs/peft/developer_guides/quantization
SRC-0206,Hugging Face PEFT LoRA developer guide,https://huggingface.co/docs/peft/en/developer_guides/lora,huggingface.co,official_documentation_or_course,peft_adapters_quantization,B_operational_primary,medium,captured_from_archive,3,01_research_cards/063_lora_hyperparameters_target_modules.md | 01_research_cards/069_adapter_merging_deployment.md | 06_sources/source_log_pass_06.md,- Hugging Face PEFT LoRA developer guide: https://huggingface.co/docs/peft/en/developer_guides/lora
